1 15.1644 0
2 15.1312 0.0332504
3 15.112 0.0271772
4 15.0738 0.0427542
5 15.0364 0.0499582
6 14.9961 0.0572762
7 14.9841 0.0498728
8 14.9958 0.0447232
9 14.9867 0.0404666
10 14.959 0.0455562
11 14.9461 0.0432024
12 14.9477 0.0394712
13 14.9679 0.0415715
14 14.9659 0.038543
15 14.9932 0.0451222
16 14.9791 0.0445217
17 14.9948 0.0446951
18 15.0035 0.0430168
19 15.0009 0.0407698
20 14.9886 0.0406057
21 14.9921 0.0387902
22 14.9916 0.0369893
23 14.9844 0.0360681
24 14.9789 0.0349713
25 14.98 0.0335624
26 14.9884 0.033331
27 14.9951 0.0327506
28 15.0003 0.0319895
29 15.0159 0.0345678
30 15.013 0.0335145
31 15.0034 0.0338301
32 14.997 0.0333703
33 14.9898 0.0331413
34 14.9854 0.032449
35 14.9834 0.0315719
36 14.9786 0.0310524
37 14.9816 0.0303536
38 14.9844 0.0296764
39 14.9898 0.0293924
40 14.982 0.0296704
41 14.9788 0.0291127
42 14.9807 0.0284714
43 14.9877 0.0286738
44 14.987 0.028024
45 14.9872 0.027395
46 14.9927 0.0273605
47 14.9983 0.0273477
48 15.0014 0.0269508
49 14.9978 0.0266415
50 14.9987 0.0261173
51 14.9945 0.0259338
52 14.9942 0.0254321
53 14.9918 0.0250674
54 14.9929 0.0246268
55 14.9873 0.0248206
56 14.9857 0.0244289
57 14.9869 0.0240297
58 14.9827 0.0239792
59 14.9818 0.0235876
60 14.9786 0.0234165
61 14.9783 0.0230314
62 14.9793 0.0226826
63 14.9808 0.022369
64 14.9798 0.0220432
65 14.9794 0.0217043
66 14.9748 0.0218632
67 14.9786 0.0218695
68 14.9799 0.0215851
69 14.9776 0.0213927
70 14.9784 0.0210985
71 14.9786 0.0208
72 14.9784 0.0205101
73 14.9832 0.0208038
74 14.9839 0.0205329
75 14.9868 0.0204565
76 14.9863 0.0201911
77 14.9852 0.0199584
78 14.985 0.0197019
79 14.984 0.019476
80 14.9865 0.0193877
81 14.9919 0.0199089
82 14.9887 0.0199182
83 14.9867 0.0197804
84 14.9879 0.0195766
85 14.9861 0.0194247
86 14.9843 0.0192796
87 14.9874 0.0193002
88 14.9849 0.01924
89 14.9877 0.0192347
90 14.9879 0.0190204
91 14.9883 0.0188152
92 14.9915 0.0188763
93 14.9917 0.0186738
94 14.9904 0.0185246
95 14.9903 0.0183286
96 14.9894 0.0181625
97 14.9836 0.0188638
98 14.9846 0.0186967
99 14.9851 0.0185129
100 14.9851 0.0183268
