1 5.12002 0
2 5.00065 0.119365
3 5.02971 0.0747912
4 5.05746 0.0597223
5 5.03282 0.0524111
6 5.03064 0.0428492
7 5.02505 0.0366438
8 5.03374 0.0329042
9 5.04168 0.0300853
10 5.03909 0.0270339
11 5.04587 0.0253762
12 5.04577 0.0231654
13 5.04844 0.0214747
14 5.04078 0.0213065
15 5.03394 0.0209787
16 5.03132 0.0197986
17 5.03519 0.0189955
18 5.0406 0.0187105
19 5.03404 0.0188756
20 5.03289 0.0179437
21 5.02846 0.0176351
22 5.03154 0.0170939
23 5.03595 0.0169191
24 5.04363 0.0179292
25 5.03975 0.0176294
26 5.03776 0.0170542
27 5.03001 0.0181484
28 5.03911 0.019711
29 5.03833 0.019035
30 5.04209 0.0187697
31 5.04192 0.0181549
32 5.03499 0.0188968
33 5.03297 0.0184255
34 5.02871 0.0183768
35 5.03064 0.0179482
36 5.03087 0.0174441
37 5.03249 0.0170429
38 5.03026 0.0167374
39 5.03046 0.0163038
40 5.03062 0.0158917
41 5.02943 0.0155447
42 5.02932 0.0151705
43 5.0326 0.0151729
44 5.03319 0.0148357
45 5.03015 0.014816
46 5.03106 0.0145185
47 5.03045 0.014219
48 5.02927 0.0139701
49 5.02607 0.0140498
50 5.02209 0.0143322
51 5.02376 0.0141483
52 5.0236 0.0138746
53 5.02361 0.0136103
54 5.02315 0.0133637
55 5.02022 0.0134423
56 5.02182 0.0132973
57 5.0216 0.0130638
58 5.02131 0.0128398
59 5.01966 0.0127275
60 5.02028 0.0125289
61 5.02158 0.0123896
62 5.0221 0.0121993
63 5.02059 0.0120992
64 5.02166 0.0119575
65 5.02366 0.0119391
66 5.02411 0.0117657
67 5.02372 0.0115955
68 5.02562 0.0115816
69 5.02563 0.0114125
70 5.02473 0.0112844
71 5.02498 0.0111272
72 5.02649 0.0110749
73 5.02638 0.0109227
74 5.02483 0.0108851
75 5.02557 0.0107644
76 5.02596 0.0106288
77 5.02792 0.0106722
78 5.02867 0.0105615
79 5.02711 0.0105435
80 5.02779 0.0104328
81 5.02684 0.010347
82 5.027 0.0102213
83 5.02673 0.010101
84 5.02858 0.0101502
85 5.02848 0.0100306
86 5.02743 0.00996847
87 5.02975 0.0101216
88 5.02717 0.0103327
89 5.02764 0.0102269
90 5.0304 0.0104824
91 5.031 0.0103837
92 5.03147 0.0102812
93 5.03033 0.0102345
94 5.03093 0.0101429
95 5.03105 0.0100363
96 5.03131 0.00993461
97 5.03158 0.00983533
98 5.03106 0.00974823
99 5.03042 0.00967029
100 5.02873 0.00972099
