94 32.7416 34.0507 32.3867 32.8372 
95 28.3181 32.4463 32.8093 29.5924 
96 31.2949 30.1293 33.5175 30.4155 
97 28.1414 26.6891 27.0163 33.907 
98 31.9475 29.6944 30.3537 29.4074 
99 30.5002 29.5822 32.2009 31.2198 
100 28.451 28.9584 30.4768 29.4737 
101 28.056 28.5864 26.2534 31.4746 
102 28.5634 29.1383 30.1658 30.078 
103 24.2992 26.7157 28.3723 28.9397 
104 24.076 26.6479 27.4017 29.6985 
105 28.2242 32.6881 28.3637 34.9791 
106 27.0471 27.2825 28.9553 30.7909 
107 29.3105 27.3957 27.4978 25.2995 
108 26.9884 25.3782 27.8106 25.3184 
109 28.1133 24.5707 22.5632 24.3189 
110 28.1138 26.1709 28.7484 23.4485 
111 26.9265 23.8878 25.2089 24.7681 
112 26.2893 25.8787 23.5406 27.7099 
113 25.6854 22.3474 23.5225 26.3374 
114 23.4769 19.7181 27.6271 24.2707 
115 21.898 21.4909 26.1999 21.3258 
116 21.4515 22.1482 24.654 23.5615 
117 24.4868 25.467 23.9548 21.7991 
118 23.0816 26.5066 27.0747 21.6516 
119 21.2502 19.7156 24.2475 21.5905 
120 20.2363 20.7037 22.0492 24.9481 
121 20.3158 21.5529 21.6397 18.373 
122 19.5153 21.9806 20.0869 20.1197 
123 18.792 22.902 22.4638 18.9647 
124 16.1916 17.6637 16.837 17.6342 
125 20.3169 17.4336 16.6727 18.1315 
126 15.4472 19.3644 17.4198 16.8176 
127 13.4608 16.2302 16.867 17.7775 
128 14.9681 16.0837 17.5378 17.641 
129 18.6768 15.1347 15.3992 19.2829 
130 14.7412 14.622 15.1531 19.1486 
131 13.7388 15.2021 13.8725 17.2989 
132 13.7491 14.7637 14.7031 15.9722 
133 12.8218 16.738 13.9732 14.2623 
134 11.2258 14.2074 12.5987 14.3839 
135 14.0392 12.3184 10.6807 13.2511 
136 10.6967 13.2761 11.2553 12.8853 
137 11.8643 14.0099 10.9469 12.947 
138 11.8143 12.1406 11.2174 13.952 
139 12.813 12.7793 10.6263 11.2857 
140 11.8897 13.3079 11.1264 11.7097 
141 10.3117 12.4672 11.5625 11.9409 
142 10.076 11.8058 11.2143 12.0549 
143 11.6646 11.9839 11.4752 11.5099 
144 10.404 12.3172 11.4828 11.7661 
145 11.1536 11.6875 11.8049 12.1074 
146 10.037 11.6331 11.1854 12.3027 
147 9.88624 11.8082 11.0358 11.6409 
148 10.4575 11.8947 10.7676 11.5922 
149 10.9511 11.4093 11.1342 11.2649 
150 10.1069 10.8762 10.4169 11.3126 
151 10.1205 11.54 10.4378 11.3356 
152 10.218 12.1488 10.945 11.4535 
153 9.44454 11.0662 10.9366 10.6938 
154 9.48301 11.1575 10.8508 10.7681 
155 9.34491 11.3023 10.3399 10.6327 
156 9.32901 11.2346 10.4592 10.8719 
157 9.27124 11.1531 10.6853 10.7309 
158 9.41165 10.6276 10.3202 10.5627 
159 9.21866 10.4654 10.5323 10.7035 
160 9.21091 10.5285 10.4495 10.6001 
161 9.12158 10.6882 10.2952 10.7079 
162 9.23063 10.7229 10.1905 10.4448 
163 9.24663 10.7332 10.213 10.453 
164 9.08497 10.4304 10.1755 10.5156 
165 9.37784 10.3885 10.2623 10.5672 
166 9.05898 10.4304 10.3359 10.5156 
167 9.04252 10.4821 10.3464 10.5156 
168 9.05898 10.4304 10.2544 10.453 
169 9.05858 10.4304 10.1352 10.453 
170 9.01245 10.3885 10.1347 10.453 
171 9.05858 10.4882 10.1463 10.453 
172 9.01245 10.4882 9.95809 10.3822 
173 9.00126 10.4978 9.9469 10.3822 
174 9.01245 10.4462 9.97126 10.3822 
175 8.9848 10.4462 9.93609 10.3822 
176 9.01245 10.4574 9.95687 10.3822 
177 9.00126 10.4574 9.9249 10.3822 
178 9.00126 10.4574 9.93609 10.3822 
179 8.99599 10.4462 9.95809 10.3822 
180 9.01245 10.4574 9.93609 10.3822 
181 9.01245 10.4574 9.92182 10.4338 
182 8.99599 10.509 9.96007 10.3822 
183 8.9848 10.509 9.93609 10.4338 
184 8.9848 10.4574 9.95809 10.4338 
185 8.99599 10.4574 9.93609 10.4338 
186 9.05898 10.4462 9.92182 10.3822 
187 8.99599 10.4462 9.92182 10.3822 
188 9.01245 10.4462 9.9249 10.3822 
189 8.9848 10.4462 9.9249 10.3822 
190 8.9848 10.4574 9.9249 10.3822 
191 8.9848 10.4574 9.9249 10.3822 
192 8.9848 10.4462 9.9249 10.3822 
193 8.9848 10.4574 9.91063 10.3822 
194 8.9848 10.4574 9.91063 10.3822 
195 8.9848 10.4574 9.91063 10.3822 
196 8.9848 10.4574 9.9249 10.3822 
197 8.9848 10.4574 9.9249 10.3822 
198 8.9848 10.4574 9.91063 10.3822 
199 8.9848 10.4574 9.92182 10.3822 
200 8.9848 10.4462 9.93609 10.3822 
201 8.9848 10.4574 9.9249 10.3822 
202 8.9848 10.4574 9.9469 10.3822 
203 9.00126 10.4574 9.91063 10.3822 
204 9.00126 10.4462 9.92182 10.3822 
205 8.9848 10.4462 9.91063 10.3822 
206 8.99599 10.4574 9.91063 10.3822 
207 8.99599 10.4462 9.91063 10.3822 
208 8.9848 10.4462 9.91063 10.3822 
209 8.9848 10.4462 9.91063 10.3822 
210 8.9848 10.4462 9.91063 10.3822 
211 8.9848 10.4462 9.91063 10.3822 
212 8.9848 10.4462 9.91063 10.3822 
213 8.9848 10.4462 9.91063 10.3822 
214 8.9848 10.4462 9.91063 10.3822 
215 8.9848 10.4462 9.91063 10.3822 
216 8.9848 10.4462 9.91063 10.3822 
217 8.9848 10.4462 9.91063 10.3822 
218 8.9848 10.4462 9.91063 10.3822 
219 8.9848 10.4462 9.91063 10.3822 
220 8.9848 10.4462 9.91063 10.3822 
221 8.9848 10.4462 9.91063 10.3822 
222 8.9848 10.4462 9.91063 10.3822 
223 8.9848 10.4462 9.91063 10.3822 
224 8.9848 10.4462 9.91063 10.3822 
225 8.9848 10.4462 9.91063 10.3822 
226 8.9848 10.4462 9.91063 10.3822 
227 8.9848 10.4462 9.91063 10.3822 
228 8.9848 10.4462 9.91063 10.3822 
229 8.9848 10.4462 9.91063 10.3822 
230 8.9848 10.4462 9.91063 10.3822 
231 8.9848 10.4462 9.91063 10.3822 
232 8.9848 10.4462 9.91063 10.3822 
233 8.9848 10.4462 9.91063 10.3822 
234 8.9848 10.4462 9.91063 10.3822 
235 8.9848 10.4462 9.91063 10.3822 
236 8.9848 10.4462 9.91063 10.3822 
237 8.9848 10.4462 9.91063 10.3822 
238 8.9848 10.4462 9.91063 10.3822 
239 8.9848 10.4462 9.91063 10.3822 
240 8.9848 10.4462 9.91063 10.3822 
241 8.9848 10.4462 9.91063 10.3822 
242 8.9848 10.4462 9.91063 10.3822 
243 8.9848 10.4462 9.91063 10.3822 
244 8.9848 10.4462 9.91063 10.3822 
245 8.9848 10.4462 9.91063 10.3822 
246 8.9848 10.4462 9.91063 10.3822 
247 8.9848 10.4462 9.91063 10.3822 
248 8.9848 10.4462 9.91063 10.3822 
249 8.9848 10.4462 9.91063 10.3822 
250 8.9848 10.4462 9.91063 10.3822 
251 8.9848 10.4462 9.91063 10.3822 
252 8.9848 10.4462 9.91063 10.3822 
253 8.9848 10.4462 9.91063 10.3822 
254 8.9848 10.4462 9.91063 10.3822 
255 8.9848 10.4462 9.91063 10.3822 
256 8.9848 10.4462 9.91063 10.3822 
257 8.9848 10.4462 9.91063 10.3822 
258 8.9848 10.4462 9.91063 10.3822 
259 8.9848 10.4462 9.91063 10.3822 
260 8.9848 10.4462 9.91063 10.3822 
261 8.9848 10.4462 9.91063 10.3822 
262 8.9848 10.4462 9.91063 10.3822 
263 8.9848 10.4462 9.91063 10.3822 
264 8.9848 10.4462 9.91063 10.3822 
265 8.9848 10.4462 9.91063 10.3822 
266 8.9848 10.4462 9.91063 10.3822 
267 8.9848 10.4462 9.91063 10.3822 
268 8.9848 10.4462 9.91063 10.3822 
269 8.9848 10.4462 9.91063 10.3822 
270 8.9848 10.4462 9.91063 10.3822 
271 8.9848 10.4462 9.91063 10.3822 
272 8.9848 10.4462 9.91063 10.3822 
273 8.9848 10.4462 9.91063 10.3822 
274 8.9848 10.4462 9.91063 10.3822 
275 8.9848 10.4462 9.91063 10.3822 
276 8.9848 10.4462 9.91063 10.3822 
277 8.9848 10.4462 9.91063 10.3822 
278 8.9848 10.4462 9.91063 10.3822 
279 8.9848 10.4462 9.91063 10.3822 
280 8.9848 10.4462 9.91063 10.3822 
281 8.9848 10.4462 9.91063 10.3822 
282 8.9848 10.4462 9.91063 10.3822 
283 8.9848 10.4462 9.91063 10.3822 
284 8.9848 10.4462 9.91063 10.3822 
285 8.9848 10.4462 9.91063 10.3822 
286 8.9848 10.4462 9.91063 10.3822 
287 8.9848 10.4462 9.91063 10.3822 
288 8.9848 10.4462 9.91063 10.3822 
289 8.9848 10.4462 9.91063 10.3822 
290 8.9848 10.4462 9.91063 10.3822 
291 8.9848 10.4462 9.91063 10.3822 
292 8.9848 10.4462 9.91063 10.3822 
293 8.9848 10.4462 9.91063 10.3822 
294 8.9848 10.4462 9.91063 10.3822 
295 8.9848 10.4462 9.91063 10.3822 
296 8.9848 10.4462 9.91063 10.3822 
297 8.9848 10.4462 9.91063 10.3822 
298 8.9848 10.4462 9.91063 10.3822 
299 8.9848 10.4462 9.91063 10.3822 
300 8.9848 10.4462 9.91063 10.3822 
301 8.9848 10.4462 9.91063 10.3822 
302 8.9848 10.4462 9.91063 10.3822 
303 8.9848 10.4462 9.91063 10.3822 
304 8.9848 10.4462 9.91063 10.3822 
305 8.9848 10.4462 9.91063 10.3822 
306 8.9848 10.4462 9.91063 10.3822 
307 8.9848 10.4462 9.91063 10.3822 
308 8.9848 10.4462 9.91063 10.3822 
309 8.9848 10.4462 9.91063 10.3822 
310 8.9848 10.4462 9.91063 10.3822 
311 8.9848 10.4462 9.91063 10.3822 
312 8.9848 10.4462 9.91063 10.3822 
313 8.9848 10.4462 9.91063 10.3822 
314 8.9848 10.4462 9.91063 10.3822 
315 8.9848 10.4462 9.91063 10.3822 
316 8.9848 10.4462 9.91063 10.3822 
317 8.9848 10.4462 9.91063 10.3822 
318 8.9848 10.4462 9.91063 10.3822 
319 8.9848 10.4462 9.91063 10.3822 
320 8.9848 10.4462 9.91063 10.3822 
321 8.9848 10.4462 9.91063 10.3822 
322 8.9848 10.4462 9.91063 10.3822 
323 8.9848 10.4462 9.91063 10.3822 
324 8.9848 10.4462 9.91063 10.3822 
325 8.9848 10.4462 9.91063 10.3822 
326 8.9848 10.4462 9.91063 10.3822 
327 8.9848 10.4462 9.91063 10.3822 
328 8.9848 10.4462 9.91063 10.3822 
329 8.9848 10.4462 9.91063 10.3822 
330 8.9848 10.4462 9.91063 10.3822 
331 8.9848 10.4462 9.91063 10.3822 
332 8.9848 10.4462 9.91063 10.3822 
333 8.9848 10.4462 9.91063 10.3822 
334 8.9848 10.4462 9.91063 10.3822 
335 8.9848 10.4462 9.91063 10.3822 
336 8.9848 10.4462 9.91063 10.3822 
337 8.9848 10.4462 9.91063 10.3822 
338 8.9848 10.4462 9.91063 10.3822 
339 8.9848 10.4462 9.91063 10.3822 
340 8.9848 10.4462 9.91063 10.3822 
341 8.9848 10.4462 9.91063 10.3822 
342 8.9848 10.4462 9.91063 10.3822 
343 8.9848 10.4462 9.91063 10.3822 
344 8.9848 10.4462 9.91063 10.3822 
345 8.9848 10.4462 9.91063 10.3822 
346 8.9848 10.4462 9.91063 10.3822 
347 8.9848 10.4462 9.91063 10.3822 
348 8.9848 10.4462 9.91063 10.3822 
349 8.9848 10.4462 9.91063 10.3822 
350 8.9848 10.4462 9.91063 10.3822 
351 8.9848 10.4462 9.91063 10.3822 
352 8.9848 10.4462 9.91063 10.3822 
353 8.9848 10.4462 9.91063 10.3822 
354 8.9848 10.4462 9.91063 10.3822 
355 8.9848 10.4462 9.91063 10.3822 
356 8.9848 10.4462 9.91063 10.3822 
357 8.9848 10.4462 9.91063 10.3822 
358 8.9848 10.4462 9.91063 10.3822 
359 8.9848 10.4462 9.91063 10.3822 
360 8.9848 10.4462 9.91063 10.3822 
361 8.9848 10.4462 9.91063 10.3822 
362 8.9848 10.4462 9.91063 10.3822 
363 8.9848 10.4462 9.91063 10.3822 
364 8.9848 10.4462 9.91063 10.3822 
365 8.9848 10.4462 9.91063 10.3822 
366 8.9848 10.4462 9.91063 10.3822 
367 8.9848 10.4462 9.91063 10.3822 
368 8.9848 10.4462 9.91063 10.3822 
369 8.9848 10.4462 9.91063 10.3822 
370 8.9848 10.4462 9.91063 10.3822 
371 8.9848 10.4462 9.91063 10.3822 
372 8.9848 10.4462 9.91063 10.3822 
373 8.9848 10.4462 9.91063 10.3822 
374 8.9848 10.4462 9.91063 10.3822 
375 8.9848 10.4462 9.91063 10.3822 
376 8.9848 10.4462 9.91063 10.3822 
377 8.9848 10.4462 9.91063 10.3822 
378 8.9848 10.4462 9.91063 10.3822 
379 8.9848 10.4462 9.91063 10.3822 
380 8.9848 10.4462 9.91063 10.3822 
381 8.9848 10.4462 9.91063 10.3822 
382 8.9848 10.4462 9.91063 10.3822 
383 8.9848 10.4462 9.91063 10.3822 
384 8.9848 10.4462 9.91063 10.3822 
385 8.9848 10.4462 9.91063 10.3822 
386 8.9848 10.4462 9.91063 10.3822 
387 8.9848 10.4462 9.91063 10.3822 
388 8.9848 10.4462 9.91063 10.3822 
389 8.9848 10.4462 9.91063 10.3822 
390 8.9848 10.4462 9.91063 10.3822 
391 8.9848 10.4462 9.91063 10.3822 
392 8.9848 10.4462 9.91063 10.3822 
393 8.9848 10.4462 9.91063 10.3822 
394 8.9848 10.4462 9.91063 10.3822 
395 8.9848 10.4462 9.91063 10.3822 
396 8.9848 10.4462 9.91063 10.3822 
397 8.9848 10.4462 9.91063 10.3822 
398 8.9848 10.4462 9.91063 10.3822 
399 8.9848 10.4462 9.91063 10.3822 
400 8.9848 10.4462 9.91063 10.3822 
401 8.9848 10.4462 9.91063 10.3822 
402 8.9848 10.4462 9.91063 10.3822 
403 8.9848 10.4462 9.91063 10.3822 
404 8.9848 10.4462 9.91063 10.3822 
405 8.9848 10.4462 9.91063 10.3822 
406 8.9848 10.4462 9.91063 10.3822 
407 8.9848 10.4462 9.91063 10.3822 
408 8.9848 10.4462 9.91063 10.3822 
409 8.9848 10.4462 9.91063 10.3822 
410 8.9848 10.4462 9.91063 10.3822 
411 8.9848 10.4462 9.91063 10.3822 
412 8.9848 10.4462 9.91063 10.3822 
413 8.9848 10.4462 9.91063 10.3822 
414 8.9848 10.4462 9.91063 10.3822 
415 8.9848 10.4462 9.91063 10.3822 
416 8.9848 10.4462 9.91063 10.3822 
417 8.9848 10.4462 9.91063 10.3822 
418 8.9848 10.4462 9.91063 10.3822 
419 8.9848 10.4462 9.91063 10.3822 
420 8.9848 10.4462 9.91063 10.3822 
421 8.9848 10.4462 9.91063 10.3822 
422 8.9848 10.4462 9.91063 10.3822 
423 8.9848 10.4462 9.91063 10.3822 
424 8.9848 10.4462 9.91063 10.3822 
425 8.9848 10.4462 9.91063 10.3822 
426 8.9848 10.4462 9.91063 10.3822 
427 8.9848 10.4462 9.91063 10.3822 
428 8.9848 10.4462 9.91063 10.3822 
429 8.9848 10.4462 9.91063 10.3822 
430 8.9848 10.4462 9.91063 10.3822 
431 8.9848 10.4462 9.91063 10.3822 
432 8.9848 10.4462 9.91063 10.3822 
433 8.9848 10.4462 9.91063 10.3822 
434 8.9848 10.4462 9.91063 10.3822 
435 8.9848 10.4462 9.91063 10.3822 
436 8.9848 10.4462 9.91063 10.3822 
437 8.9848 10.4462 9.91063 10.3822 
438 8.9848 10.4462 9.91063 10.3822 
439 8.9848 10.4462 9.91063 10.3822 
440 8.9848 10.4462 9.91063 10.3822 
441 8.9848 10.4462 9.91063 10.3822 
442 8.9848 10.4462 9.91063 10.3822 
443 8.9848 10.4462 9.91063 10.3822 
444 8.9848 10.4462 9.91063 10.3822 
445 8.9848 10.4462 9.91063 10.3822 
446 8.9848 10.4462 9.91063 10.3822 
447 8.9848 10.4462 9.91063 10.3822 
448 8.9848 10.4462 9.91063 10.3822 
449 8.9848 10.4462 9.91063 10.3822 
450 8.9848 10.4462 9.91063 10.3822 
451 8.9848 10.4462 9.91063 10.3822 
452 8.9848 10.4462 9.91063 10.3822 
453 8.9848 10.4462 9.91063 10.3822 
454 8.9848 10.4462 9.91063 10.3822 
455 8.9848 10.4462 9.91063 10.3822 
456 8.9848 10.4462 9.91063 10.3822 
457 8.9848 10.4462 9.91063 10.3822 
458 8.9848 10.4462 9.91063 10.3822 
459 8.9848 10.4462 9.91063 10.3822 
460 8.9848 10.4462 9.91063 10.3822 
461 8.9848 10.4462 9.91063 10.3822 
462 8.9848 10.4462 9.91063 10.3822 
463 8.9848 10.4462 9.91063 10.3822 
464 8.9848 10.4462 9.91063 10.3822 
465 8.9848 10.4462 9.91063 10.3822 
466 8.9848 10.4462 9.91063 10.3822 
467 8.9848 10.4462 9.91063 10.3822 
468 8.9848 10.4462 9.91063 10.3822 
469 8.9848 10.4462 9.91063 10.3822 
470 8.9848 10.4462 9.91063 10.3822 
471 8.9848 10.4462 9.91063 10.3822 
472 8.9848 10.4462 9.91063 10.3822 
473 8.9848 10.4462 9.91063 10.3822 
474 8.9848 10.4462 9.91063 10.3822 
475 8.9848 10.4462 9.91063 10.3822 
476 8.9848 10.4462 9.91063 10.3822 
477 8.9848 10.4462 9.91063 10.3822 
478 8.9848 10.4462 9.91063 10.3822 
479 8.9848 10.4462 9.91063 10.3822 
480 8.9848 10.4462 9.91063 10.3822 
481 8.9848 10.4462 9.91063 10.3822 
482 8.9848 10.4462 9.91063 10.3822 
483 8.9848 10.4462 9.91063 10.3822 
484 8.9848 10.4462 9.91063 10.3822 
485 8.9848 10.4462 9.91063 10.3822 
486 8.9848 10.4462 9.91063 10.3822 
487 8.9848 10.4462 9.91063 10.3822 
488 8.9848 10.4462 9.91063 10.3822 
489 8.9848 10.4462 9.91063 10.3822 
490 8.9848 10.4462 9.91063 10.3822 
491 8.9848 10.4462 9.91063 10.3822 
492 8.9848 10.4462 9.91063 10.3822 
493 8.9848 10.4462 9.91063 10.3822 
494 8.9848 10.4462 9.91063 10.3822 
495 8.9848 10.4462 9.91063 10.3822 
496 8.9848 10.4462 9.91063 10.3822 
497 8.9848 10.4462 9.91063 10.3822 
498 8.9848 10.4462 9.91063 10.3822 
499 8.9848 10.4462 9.91063 10.3822 
